Invoice_date,Prod_cat,Price,units_sold,Sales,Day,D/W,Oper_prof,sales_marg,Retailer,Region,State,City,Method,Invoice_ID,Retailer_ID
2021-04-18,Women's Athletic Footwear,32,196,6272,Sun,W,3826,61,Sports Direct,South,Tennessee,Knoxville,Outlet,41065875,3688
2021-04-19,Men's Apparel,33,182,6006,Mon,D,2703,45,Sports Direct,South,Tennessee,Knoxville,Outlet,11518378,3688
2021-04-20,Women's Apparel,38,272,10336,Tue,D,6408,62,Sports Direct,South,Tennessee,Knoxville,Outlet,15825141,3688
2021-04-21,Men's Street Footwear,29,233,6757,Wed,D,3446,51,Sports Direct,South,Tennessee,Knoxville,Outlet,20222678,3688
2021-04-22,Men's Athletic Footwear,44,271,11924,Thu,D,6081,51,Sports Direct,South,Tennessee,Knoxville,Outlet,29458510,3688
2021-04-23,Women's Street Footwear,39,314,12246,Fri,D,5756,47,Sports Direct,South,Tennessee,Knoxville,Outlet,13904761,3688
2021-04-24,Women's Athletic Footwear,32,162,5184,Sat,W,3059,59,Sports Direct,South,Tennessee,Knoxville,Outlet,32919544,3688
2021-04-25,Men's Apparel,35,143,5005,Sun,W,2252,45,Sports Direct,South,Tennessee,Knoxville,Outlet,38690532,3688
2021-04-26,Women's Apparel,40,232,9280,Mon,D,6218,67,Sports Direct,South,Tennessee,Knoxville,Outlet,50211744,3688
2021-04-27,Men's Street Footwear,40,209,8360,Tue,D,4180,50,Sports Direct,South,Tennessee,Knoxville,Outlet,32678703,3688
2021-04-28,Men's Athletic Footwear,33,213,7029,Wed,D,3304,47,Sports Direct,South,Tennessee,Knoxville,Outlet,25333728,3688
2021-04-29,Women's Street Footwear,40,203,8120,Thu,D,4141,51,Sports Direct,South,Tennessee,Knoxville,Outlet,99156404,3688
2021-04-30,Women's Athletic Footwear,40,136,5440,Fri,D,3101,57,Sports Direct,South,Tennessee,Knoxville,Outlet,49913498,3688
2021-05-01,Men's Apparel,39,120,4680,Sat,W,2012,43,Sports Direct,South,Tennessee,Knoxville,Outlet,43905938,3688
2021-05-02,Women's Apparel,30,219,6570,Sun,W,4073,62,Sports Direct,South,Tennessee,Knoxville,Outlet,26394641,3688
2021-05-03,Men's Street Footwear,28,201,5628,Mon,D,2927,52,Sports Direct,South,Tennessee,Knoxville,Outlet,75502328,3688
2021-05-04,Men's Athletic Footwear,25,178,4450,Tue,D,2136,48,Sports Direct,South,Tennessee,Knoxville,Outlet,55010115,3688
2021-05-05,Women's Street Footwear,27,163,4401,Wed,D,2112,48,Sports Direct,South,Tennessee,Knoxville,Outlet,47494743,3688
2021-05-06,Women's Athletic Footwear,30,131,3930,Thu,D,2358,60,Sports Direct,South,Tennessee,Knoxville,Outlet,63095566,3688
2021-05-07,Men's Apparel,28,109,3052,Fri,D,1343,44,Sports Direct,South,Tennessee,Knoxville,Outlet,81602453,3688
2021-05-08,Women's Apparel,29,179,5191,Sat,W,3478,67,Sports Direct,South,Tennessee,Knoxville,Outlet,61985705,3688
2021-05-09,Men's Street Footwear,24,203,4872,Sun,W,2339,48,Sports Direct,South,Tennessee,Knoxville,Outlet,22736730,3688
2021-05-10,Men's Athletic Footwear,21,223,4683,Mon,D,2295,49,Sports Direct,South,Tennessee,Knoxville,Outlet,39189330,3688
2021-05-11,Women's Street Footwear,37,204,7548,Tue,D,3548,47,Sports Direct,South,Tennessee,Knoxville,Outlet,68962367,3688
2021-05-12,Women's Athletic Footwear,38,157,5966,Wed,D,3699,62,Sports Direct,South,Tennessee,Knoxville,Outlet,47982758,3688
2021-05-13,Men's Apparel,43,140,6020,Thu,D,2769,46,Sports Direct,South,Tennessee,Knoxville,Outlet,18527831,3688
2021-05-14,Women's Apparel,43,202,8686,Fri,D,5733,66,Sports Direct,South,Tennessee,Knoxville,Outlet,66283260,3688
2021-05-15,Men's Street Footwear,39,248,9672,Sat,W,4643,48,Sports Direct,South,Tennessee,Knoxville,Outlet,78792109,3688
2021-05-16,Men's Athletic Footwear,37,264,9768,Sun,W,4786,49,Sports Direct,South,Tennessee,Knoxville,Outlet,51694634,3688
2021-05-17,Women's Street Footwear,44,210,9240,Mon,D,4712,51,Sports Direct,South,Tennessee,Knoxville,Outlet,77327365,3688
2021-05-18,Women's Athletic Footwear,44,176,7744,Tue,D,4646,60,Sports Direct,South,Tennessee,Knoxville,Outlet,30143338,3688
2021-05-19,Men's Apparel,38,160,6080,Wed,D,2858,47,Sports Direct,South,Tennessee,Knoxville,Outlet,78718914,3688
2021-05-20,Women's Apparel,49,225,11025,Thu,D,6946,63,Sports Direct,South,Tennessee,Knoxville,Outlet,33085850,3688
2021-05-21,Men's Street Footwear,27,140,3780,Fri,D,1663,44,Foot Locker,South,Tennessee,Knoxville,Outlet,21024083,8948
2021-05-22,Men's Athletic Footwear,23,70,1610,Sat,W,660,41,Foot Locker,South,Tennessee,Knoxville,Outlet,42686490,8948
2021-05-23,Women's Street Footwear,19,74,1406,Sun,W,548,39,Foot Locker,South,Tennessee,Knoxville,Outlet,76481761,8948
2021-05-24,Women's Athletic Footwear,22,23,506,Mon,D,218,43,Foot Locker,South,Tennessee,Knoxville,Outlet,89502552,8948
2021-08-05,Men's Apparel,31,114,3534,Thu,D,1449,41,Sports Direct,South,Alabama,Birmingham,Outlet,17694877,3688
2021-08-06,Women's Apparel,24,152,3648,Fri,D,2152,59,Sports Direct,South,Alabama,Birmingham,Outlet,25185939,3688
2021-08-07,Men's Street Footwear,16,206,3296,Sat,W,1549,47,Sports Direct,South,Alabama,Birmingham,Outlet,96975134,3688
2021-08-08,Men's Athletic Footwear,26,192,4992,Sun,W,2097,42,Sports Direct,South,Alabama,Birmingham,Outlet,35048679,3688
2021-08-09,Women's Street Footwear,26,136,3536,Mon,D,1556,44,Sports Direct,South,Alabama,Birmingham,Outlet,20664556,3688
2021-08-10,Women's Athletic Footwear,24,113,2712,Tue,D,1464,54,Sports Direct,South,Alabama,Birmingham,Outlet,33147753,3688
2021-08-11,Men's Apparel,29,85,2465,Wed,D,961,39,Sports Direct,South,Alabama,Birmingham,Outlet,11026393,3688
2021-08-12,Women's Apparel,27,144,3888,Thu,D,2216,57,Sports Direct,South,Alabama,Birmingham,Outlet,92635984,3688
2021-08-13,Men's Street Footwear,23,194,4462,Fri,D,2186,49,Sports Direct,South,Alabama,Birmingham,Outlet,77601385,3688
2021-08-14,Men's Athletic Footwear,32,194,6208,Sat,W,2918,47,Sports Direct,South,Alabama,Birmingham,Outlet,14911699,3688
2021-08-15,Women's Street Footwear,20,144,2880,Sun,W,1469,51,Sports Direct,South,Alabama,Birmingham,Outlet,77524027,3688
2021-08-16,Women's Athletic Footwear,23,116,2668,Mon,D,1627,61,Sports Direct,South,Alabama,Birmingham,Outlet,52811266,3688
2021-08-17,Men's Apparel,28,88,2464,Tue,D,1133,46,Sports Direct,South,Alabama,Birmingham,Outlet,63679785,3688
2021-08-18,Women's Apparel,26,120,3120,Wed,D,2059,66,Sports Direct,South,Alabama,Birmingham,Outlet,33971099,3688
2021-08-19,Men's Street Footwear,15,215,3225,Thu,D,1677,52,Sports Direct,South,Alabama,Birmingham,Outlet,60989415,3688
2021-08-20,Men's Athletic Footwear,16,202,3232,Fri,D,1519,47,Sports Direct,South,Alabama,Birmingham,Outlet,96508327,3688
2021-08-21,Women's Street Footwear,11,152,1672,Sat,W,786,47,Sports Direct,South,Alabama,Birmingham,Outlet,92677527,3688
2021-08-22,Women's Athletic Footwear,15,116,1740,Sun,W,1044,60,Sports Direct,South,Alabama,Birmingham,Outlet,74026851,3688
2021-08-23,Men's Apparel,19,88,1672,Mon,D,702,42,Sports Direct,South,Alabama,Birmingham,Outlet,57415305,3688
2021-08-24,Women's Apparel,14,165,2310,Tue,D,1548,67,Sports Direct,South,Alabama,Birmingham,Outlet,80077071,3688
2021-08-25,Men's Street Footwear,7,224,1568,Wed,D,737,47,Sports Direct,South,Alabama,Birmingham,Outlet,25498066,3688
2021-08-26,Men's Athletic Footwear,16,218,3488,Thu,D,1709,49,Sports Direct,South,Alabama,Birmingham,Outlet,93147666,3688
2021-08-27,Women's Street Footwear,11,190,2090,Fri,D,1087,52,Sports Direct,South,Alabama,Birmingham,Outlet,59936712,3688
2021-08-28,Women's Athletic Footwear,26,165,4290,Sat,W,2617,61,Sports Direct,South,Alabama,Birmingham,Outlet,42445363,3688
2021-08-29,Men's Apparel,39,132,5148,Sun,W,2162,42,Sports Direct,South,Alabama,Birmingham,Outlet,90425160,3688
2021-08-30,Women's Apparel,36,263,9468,Mon,D,6249,66,Sports Direct,South,Alabama,Birmingham,Outlet,14959048,3688
2021-08-31,Men's Street Footwear,30,225,6750,Tue,D,3240,48,Sports Direct,South,Alabama,Birmingham,Outlet,27584833,3688
2021-09-01,Men's Athletic Footwear,35,233,8155,Wed,D,3833,47,Sports Direct,South,Alabama,Birmingham,Outlet,86447308,3688
2021-09-02,Women's Street Footwear,35,228,7980,Thu,D,4070,51,Sports Direct,South,Alabama,Birmingham,Outlet,47324964,3688
2021-09-03,Women's Athletic Footwear,31,210,6510,Fri,D,3906,60,Sports Direct,South,Alabama,Birmingham,Outlet,18880157,3688
2021-09-04,Men's Apparel,38,165,6270,Sat,W,2947,47,Sports Direct,South,Alabama,Birmingham,Outlet,36470296,3688
2021-09-05,Women's Apparel,36,280,10080,Sun,W,6451,64,Sports Direct,South,Alabama,Birmingham,Outlet,86250361,3688
2021-09-06,Men's Street Footwear,31,256,7936,Mon,D,4206,53,Sports Direct,South,Alabama,Birmingham,Outlet,92574401,3688
2021-09-07,Men's Athletic Footwear,37,264,9768,Tue,D,5372,55,Sports Direct,South,Alabama,Birmingham,Outlet,28091100,3688
2021-09-08,Women's Street Footwear,31,322,9982,Wed,D,5590,56,Sports Direct,South,Alabama,Birmingham,Outlet,35650135,3688
2021-09-09,Women's Athletic Footwear,36,196,7056,Thu,D,4728,67,Sports Direct,South,Alabama,Birmingham,Outlet,92236804,3688
2021-09-10,Men's Apparel,35,179,6265,Fri,D,3258,52,Sports Direct,South,Alabama,Birmingham,Outlet,29057222,3688
2021-09-11,Women's Apparel,47,280,13160,Sat,W,9212,70,Sports Direct,South,Alabama,Birmingham,Outlet,97420976,3688
2021-09-12,Men's Street Footwear,27,233,6291,Sun,W,3460,55,Sports Direct,South,Alabama,Birmingham,Outlet,18799622,3688
2021-09-13,Men's Athletic Footwear,39,233,9087,Mon,D,4907,54,Sports Direct,South,Alabama,Birmingham,Outlet,96678229,3688
2021-09-14,Women's Street Footwear,36,278,10008,Tue,D,5304,53,Sports Direct,South,Alabama,Birmingham,Outlet,97360768,3688
2021-09-15,Women's Athletic Footwear,37,140,5180,Wed,D,3315,64,Sports Direct,South,Alabama,Birmingham,Outlet,56805511,3688
2021-09-16,Men's Apparel,42,140,5880,Thu,D,2940,50,Sports Direct,South,Alabama,Birmingham,Outlet,66160173,3688
2021-09-17,Women's Apparel,39,203,7917,Fri,D,5621,71,Sports Direct,South,Alabama,Birmingham,Outlet,94680531,3688
2021-09-18,Men's Street Footwear,38,206,7828,Sat,W,4305,55,Sports Direct,South,Alabama,Birmingham,Outlet,37325382,3688
2021-09-19,Men's Athletic Footwear,36,173,6228,Sun,W,3425,55,Sports Direct,South,Alabama,Birmingham,Outlet,16750030,3688
2021-09-20,Women's Street Footwear,47,213,10011,Mon,D,5606,56,Sports Direct,South,Alabama,Birmingham,Outlet,13077958,3688
2021-09-21,Women's Athletic Footwear,44,105,4620,Tue,D,3049,66,Sports Direct,South,Alabama,Birmingham,Outlet,70427499,3688
2021-09-22,Men's Apparel,35,116,4060,Wed,D,1949,48,Sports Direct,South,Alabama,Birmingham,Outlet,13062675,3688
2021-09-23,Women's Apparel,26,190,4940,Thu,D,3557,72,Sports Direct,South,Alabama,Birmingham,Outlet,13607872,3688
2021-09-24,Men's Street Footwear,20,184,3680,Fri,D,1914,52,Sports Direct,South,Alabama,Birmingham,Outlet,34691653,3688
2021-09-25,Men's Athletic Footwear,23,173,3979,Sat,W,2188,55,Sports Direct,South,Alabama,Birmingham,Outlet,21167931,3688
2021-09-26,Women's Street Footwear,24,166,3984,Sun,W,2151,54,Sports Direct,South,Alabama,Birmingham,Outlet,62272611,3688
2021-09-27,Women's Athletic Footwear,26,98,2548,Mon,D,1707,67,Sports Direct,South,Alabama,Birmingham,Outlet,20170603,3688
2021-09-28,Men's Apparel,22,105,2310,Tue,D,1132,49,Sports Direct,South,Alabama,Birmingham,Outlet,27042247,3688
2021-09-29,Women's Apparel,26,147,3822,Wed,D,2752,72,Sports Direct,South,Alabama,Birmingham,Outlet,43221961,3688
2021-09-30,Men's Street Footwear,14,188,2632,Thu,D,1500,57,Sports Direct,South,Alabama,Birmingham,Outlet,78406946,3688
2021-10-01,Men's Athletic Footwear,14,200,2800,Fri,D,1456,52,Sports Direct,South,Alabama,Birmingham,Outlet,74001752,3688
2021-10-02,Women's Street Footwear,33,196,6468,Sat,W,3557,55,Sports Direct,South,Alabama,Birmingham,Outlet,73948578,3688
2021-10-03,Women's Athletic Footwear,36,135,4860,Sun,W,3256,67,Sports Direct,South,Alabama,Birmingham,Outlet,67794250,3688
2021-10-04,Men's Apparel,37,149,5513,Mon,D,2646,48,Sports Direct,South,Alabama,Birmingham,Outlet,25400117,3688
2021-10-05,Women's Apparel,45,188,8460,Tue,D,5837,69,Sports Direct,South,Alabama,Birmingham,Outlet,99748066,3688
2021-10-06,Men's Street Footwear,46,240,11040,Wed,D,6182,56,Sports Direct,South,Alabama,Birmingham,Outlet,88135004,3688
2021-10-07,Men's Athletic Footwear,40,248,9920,Thu,D,5258,53,Sports Direct,South,Alabama,Birmingham,Outlet,63718782,3688
2021-10-08,Women's Street Footwear,47,217,10199,Fri,D,5507,54,Sports Direct,South,Alabama,Birmingham,Outlet,90816568,3688
2021-10-09,Women's Athletic Footwear,52,193,10036,Sat,W,6323,63,Sports Direct,South,Alabama,Birmingham,Outlet,26707346,3688
2021-10-10,Men's Apparel,40,155,6200,Sun,W,2914,47,Sports Direct,South,Alabama,Birmingham,Outlet,46837359,3688
2021-10-11,Women's Apparel,56,225,12600,Mon,D,9072,72,Sports Direct,South,Alabama,Birmingham,Outlet,95390908,3688
2021-10-12,Men's Street Footwear,27,140,3780,Tue,D,1474,39,Amazon,South,Alabama,Birmingham,Outlet,77448524,5001
2021-10-13,Men's Athletic Footwear,30,88,2640,Wed,D,1082,41,Amazon,South,Alabama,Birmingham,Outlet,33628414,5001
2021-10-14,Women's Street Footwear,23,83,1909,Thu,D,802,42,Amazon,South,Alabama,Birmingham,Outlet,67207208,5001
2021-10-15,Women's Athletic Footwear,25,30,750,Fri,D,248,33,Amazon,South,Alabama,Birmingham,Outlet,85111160,5001
2021-02-17,Women's Athletic Footwear,36,94,3384,Wed,D,1252,37,Sports Direct,Southeast,Florida,Orlando,Outlet,60890079,3688
2021-02-17,Men's Apparel,44,62,2728,Wed,D,655,24,Sports Direct,Southeast,Florida,Orlando,Outlet,25908724,3688
2021-02-17,Women's Apparel,33,124,4092,Wed,D,2087,51,Sports Direct,Southeast,Florida,Orlando,Outlet,83564665,3688
2021-03-16,Men's Street Footwear,35,171,5985,Tue,D,2035,34,Sports Direct,Southeast,Florida,Orlando,Outlet,13442495,3688
2021-03-16,Men's Athletic Footwear,44,124,5456,Tue,D,1691,31,Sports Direct,Southeast,Florida,Orlando,Outlet,74969586,3688
2021-03-16,Women's Street Footwear,47,149,7003,Tue,D,2241,32,Sports Direct,Southeast,Florida,Orlando,Outlet,44966223,3688
2021-03-16,Women's Athletic Footwear,42,114,4788,Tue,D,1676,35,Sports Direct,Southeast,Florida,Orlando,Outlet,54375281,3688
2021-03-16,Men's Apparel,44,60,2640,Tue,D,686,26,Sports Direct,Southeast,Florida,Orlando,Outlet,29982943,3688
2021-03-16,Women's Apparel,48,131,6288,Tue,D,2955,47,Sports Direct,Southeast,Florida,Orlando,Outlet,36340516,3688
2021-04-17,Men's Street Footwear,47,171,8037,Sat,W,2893,36,Walmart,Southeast,Florida,Orlando,Outlet,52984397,4443
2021-04-17,Men's Athletic Footwear,51,105,5355,Sat,W,1446,27,Walmart,Southeast,Florida,Orlando,Outlet,12695793,4443
2021-04-17,Women's Street Footwear,49,132,6468,Sat,W,2199,34,Walmart,Southeast,Florida,Orlando,Outlet,93412873,4443
2021-04-17,Women's Athletic Footwear,41,90,3690,Sat,W,1292,35,Walmart,Southeast,Florida,Orlando,Outlet,52379233,4443
2021-04-17,Men's Apparel,47,60,2820,Sat,W,620,22,Walmart,Southeast,Florida,Orlando,Outlet,41494696,4443
2021-04-17,Women's Apparel,57,113,6441,Sat,W,3221,50,Walmart,Southeast,Florida,Orlando,Outlet,59292890,4443
2021-05-18,Men's Street Footwear,44,201,8844,Tue,D,2919,33,Walmart,Southeast,Florida,Orlando,Outlet,56809642,4443
2021-05-18,Men's Athletic Footwear,46,132,6072,Tue,D,1700,28,Walmart,Southeast,Florida,Orlando,Outlet,53250651,4443
2021-05-18,Women's Street Footwear,46,132,6072,Tue,D,2186,36,Walmart,Southeast,Florida,Orlando,Outlet,52156416,4443
2021-05-18,Women's Athletic Footwear,39,107,4173,Tue,D,1419,34,Walmart,Southeast,Florida,Orlando,Outlet,48298252,4443
2021-05-18,Men's Apparel,42,68,2856,Tue,D,714,25,Walmart,Southeast,Florida,Orlando,Outlet,14731475,4443
2021-05-18,Women's Apparel,48,173,8304,Tue,D,3903,47,Walmart,Southeast,Florida,Orlando,Outlet,98764911,4443
2021-06-17,Men's Street Footwear,50,272,13600,Thu,D,4352,32,Walmart,Southeast,Florida,Orlando,Outlet,52148424,4443
2021-06-17,Men's Athletic Footwear,53,224,11872,Thu,D,3443,29,Walmart,Southeast,Florida,Orlando,Outlet,50205659,4443
2021-06-17,Women's Street Footwear,60,238,14280,Thu,D,4712,33,Walmart,Southeast,Florida,Orlando,Outlet,67506241,4443
2021-06-17,Women's Athletic Footwear,66,196,12936,Thu,D,4786,37,Walmart,Southeast,Florida,Orlando,Outlet,77808458,4443
2021-06-17,Men's Apparel,71,153,10863,Thu,D,2390,22,Walmart,Southeast,Florida,Orlando,Outlet,35995694,4443
2021-06-17,Women's Apparel,74,248,18352,Thu,D,8625,47,Walmart,Southeast,Florida,Orlando,Outlet,53449525,4443
2021-07-16,Men's Street Footwear,68,297,20196,Fri,D,7473,37,Walmart,Southeast,Florida,Orlando,Outlet,37863294,4443
2021-07-16,Men's Athletic Footwear,74,263,19462,Fri,D,5449,28,Walmart,Southeast,Florida,Orlando,Outlet,10029861,4443
2021-07-16,Women's Street Footwear,72,238,17136,Fri,D,5826,34,Walmart,Southeast,Florida,Orlando,Outlet,93001162,4443
2021-07-16,Women's Athletic Footwear,59,186,10974,Fri,D,3621,33,Walmart,Southeast,Florida,Orlando,Outlet,85748890,4443
2021-07-16,Men's Apparel,68,208,14144,Fri,D,3112,22,Walmart,Southeast,Florida,Orlando,Outlet,76186276,4443
2021-07-16,Women's Apparel,75,195,14625,Fri,D,6874,47,Walmart,Southeast,Florida,Orlando,Outlet,62782960,4443
2021-08-17,Men's Street Footwear,68,255,17340,Tue,D,6242,36,Walmart,Southeast,Florida,Orlando,Outlet,84923279,4443
2021-08-17,Men's Athletic Footwear,60,272,16320,Tue,D,4406,27,Walmart,Southeast,Florida,Orlando,Outlet,43608950,4443
2021-08-17,Women's Street Footwear,62,231,14322,Tue,D,4726,33,Walmart,Southeast,Florida,Orlando,Outlet,12544968,4443
2021-08-17,Women's Athletic Footwear,64,147,9408,Tue,D,3105,33,Walmart,Southeast,Florida,Orlando,Outlet,32430967,4443
2021-08-17,Men's Apparel,63,166,10458,Tue,D,2510,24,Walmart,Southeast,Florida,Orlando,Outlet,97618397,4443
2021-08-17,Women's Apparel,60,96,5760,Tue,D,2822,49,Walmart,Southeast,Florida,Orlando,Outlet,60643149,4443
2021-09-18,Men's Street Footwear,44,155,6820,Sat,W,2523,37,Walmart,Southeast,Florida,Orlando,Outlet,59751642,4443
2021-09-18,Men's Athletic Footwear,45,150,6750,Sat,W,2093,31,Walmart,Southeast,Florida,Orlando,Outlet,76573791,4443
2021-09-18,Women's Street Footwear,39,96,3744,Sat,W,1236,33,Walmart,Southeast,Florida,Orlando,Outlet,16798340,4443
2021-09-18,Women's Athletic Footwear,44,78,3432,Sat,W,1270,37,Walmart,Southeast,Florida,Orlando,Outlet,47276933,4443
2021-09-18,Men's Apparel,54,94,5076,Sat,W,1167,23,Walmart,Southeast,Florida,Orlando,Outlet,94663534,4443
2021-09-18,Women's Apparel,42,99,4158,Sat,W,2037,49,Walmart,Southeast,Florida,Orlando,Outlet,69814395,4443
2021-10-17,Men's Street Footwear,39,140,5460,Sun,W,2020,37,Walmart,Southeast,Florida,Orlando,Outlet,21701131,4443
2021-10-17,Men's Athletic Footwear,43,190,8170,Sun,W,2369,29,Walmart,Southeast,Florida,Orlando,Outlet,57174907,4443
2021-10-17,Women's Street Footwear,43,128,5504,Sun,W,1871,34,Walmart,Southeast,Florida,Orlando,Outlet,92962428,4443
2021-10-17,Women's Athletic Footwear,40,120,4800,Sun,W,1680,35,Walmart,Southeast,Florida,Orlando,Outlet,22172064,4443
2021-10-17,Men's Apparel,47,116,5452,Sun,W,1199,22,Walmart,Southeast,Florida,Orlando,Outlet,78729937,4443
2021-10-17,Women's Apparel,53,140,7420,Sun,W,3858,52,Walmart,Southeast,Florida,Orlando,Outlet,35203001,4443
2021-11-17,Men's Street Footwear,41,188,7708,Wed,D,2621,34,Walmart,Southeast,Florida,Orlando,Outlet,99381708,4443
2021-11-17,Men's Athletic Footwear,46,231,10626,Wed,D,3400,32,Walmart,Southeast,Florida,Orlando,Outlet,75214057,4443
2021-11-17,Women's Street Footwear,44,173,7612,Wed,D,2816,37,Walmart,Southeast,Florida,Orlando,Outlet,68139969,4443
2021-11-17,Women's Athletic Footwear,47,170,7990,Wed,D,2717,34,Walmart,Southeast,Florida,Orlando,Outlet,12156518,4443
2021-11-17,Men's Apparel,58,147,8526,Wed,D,2302,27,Walmart,Southeast,Florida,Orlando,Outlet,63254172,4443
2021-11-17,Women's Apparel,66,198,13068,Wed,D,6534,50,Walmart,Southeast,Florida,Orlando,Outlet,46251116,4443
2021-12-16,Men's Street Footwear,58,280,16240,Thu,D,5846,36,Walmart,Southeast,Florida,Orlando,Outlet,32509272,4443
2021-12-16,Men's Athletic Footwear,55,256,14080,Thu,D,4365,31,Walmart,Southeast,Florida,Orlando,Outlet,29647829,4443
2021-12-16,Women's Street Footwear,64,204,13056,Thu,D,4308,33,West Gear,Southeast,Florida,Orlando,Outlet,37899932,1807
2021-12-16,Women's Athletic Footwear,58,204,11832,Thu,D,4023,34,West Gear,Southeast,Florida,Orlando,Outlet,57862644,1807
2021-12-16,Men's Apparel,64,179,11456,Thu,D,2979,26,West Gear,Southeast,Florida,Orlando,Outlet,20028701,1807
2021-12-16,Women's Apparel,64,200,12800,Thu,D,6144,48,West Gear,Southeast,Florida,Orlando,Outlet,55887311,1807
2021-01-12,Men's Street Footwear,30,272,8160,Tue,D,4162,51,West Gear,Southeast,Florida,Orlando,Outlet,56146879,1807
2021-01-12,Men's Athletic Footwear,36,221,7956,Tue,D,3182,40,West Gear,Southeast,Florida,Orlando,Outlet,77779376,1807
2021-01-12,Women's Street Footwear,26,202,5252,Tue,D,1523,29,West Gear,Southeast,Florida,Orlando,Outlet,87577461,1807
2021-01-12,Women's Athletic Footwear,30,170,5100,Tue,D,1887,37,West Gear,Southeast,Florida,Orlando,Outlet,13357688,1807
2021-01-12,Men's Apparel,36,193,6948,Tue,D,2849,41,West Gear,Southeast,Florida,Orlando,Outlet,23106965,1807
2021-01-12,Women's Apparel,35,221,7735,Tue,D,4254,55,West Gear,Southeast,Florida,Orlando,Outlet,28213289,1807
2021-02-10,Men's Street Footwear,36,288,10368,Wed,D,4873,47,West Gear,Southeast,Florida,Orlando,Outlet,69496267,1807
2021-02-10,Men's Athletic Footwear,31,165,5115,Wed,D,2097,41,West Gear,Southeast,Florida,Orlando,Outlet,44241905,1807
2021-02-10,Women's Street Footwear,23,204,4692,Wed,D,1501,32,West Gear,Southeast,Florida,Orlando,Outlet,22378239,1807
2021-02-24,Women's Athletic Footwear,28,64,1792,Wed,D,735,41,Foot Locker,Southeast,Virginia,Richmond,Outlet,68807229,8948
2021-02-24,Men's Apparel,29,39,1131,Wed,D,509,45,Foot Locker,Southeast,Virginia,Richmond,Outlet,47128083,8948
2021-02-24,Women's Apparel,30,107,3210,Wed,D,1156,36,Foot Locker,Southeast,Virginia,Richmond,Outlet,55554026,8948
2021-03-23,Men's Street Footwear,30,162,4860,Tue,D,1847,38,Foot Locker,Southeast,Virginia,Richmond,Outlet,95246463,8948
2021-03-23,Men's Athletic Footwear,35,98,3430,Tue,D,1406,41,Foot Locker,Southeast,Virginia,Richmond,Outlet,43950681,8948
2021-03-23,Women's Street Footwear,43,112,4816,Tue,D,1975,41,Foot Locker,Southeast,Virginia,Richmond,Outlet,89508837,8948
2021-03-23,Women's Athletic Footwear,38,78,2964,Tue,D,1156,39,Foot Locker,Southeast,Virginia,Richmond,Outlet,19874794,8948
2021-03-23,Men's Apparel,43,33,1419,Tue,D,596,42,Foot Locker,Southeast,Virginia,Richmond,Outlet,79886706,8948
2021-03-23,Women's Apparel,35,102,3570,Tue,D,1285,36,Foot Locker,Southeast,Virginia,Richmond,Outlet,30048569,8948
2021-04-24,Men's Street Footwear,38,147,5586,Sat,W,2067,37,Foot Locker,Southeast,Virginia,Richmond,Outlet,39684251,8948
2021-04-24,Men's Athletic Footwear,44,85,3740,Sat,W,1533,41,Foot Locker,Southeast,Virginia,Richmond,Outlet,41070027,8948
2021-04-24,Women's Street Footwear,41,114,4674,Sat,W,1729,37,Foot Locker,Southeast,Virginia,Richmond,Outlet,41561707,8948
2021-04-24,Women's Athletic Footwear,32,68,2176,Sat,W,914,42,Foot Locker,Southeast,Virginia,Richmond,Outlet,60582938,8948
2021-04-24,Men's Apparel,40,40,1600,Sat,W,672,42,Foot Locker,Southeast,Virginia,Richmond,Outlet,75854593,8948
2021-04-24,Women's Apparel,47,90,4230,Sat,W,1523,36,Foot Locker,Southeast,Virginia,Richmond,Outlet,71907253,8948
2021-05-25,Men's Street Footwear,39,175,6825,Tue,D,2730,40,Foot Locker,Southeast,Virginia,Richmond,Outlet,25732112,8948
2021-05-25,Men's Athletic Footwear,40,105,4200,Tue,D,1722,41,Foot Locker,Southeast,Virginia,Richmond,Outlet,92328350,8948
2021-05-25,Women's Street Footwear,37,109,4033,Tue,D,1492,37,Foot Locker,Southeast,Virginia,Richmond,Outlet,90678555,8948
2021-05-25,Women's Athletic Footwear,33,85,2805,Tue,D,1066,38,Foot Locker,Southeast,Virginia,Richmond,Outlet,22716921,8948
2021-05-25,Men's Apparel,34,54,1836,Tue,D,789,43,Foot Locker,Southeast,Virginia,Richmond,Outlet,30506706,8948
2021-05-25,Women's Apparel,44,168,7392,Tue,D,2587,35,Foot Locker,Southeast,Virginia,Richmond,Outlet,95835864,8948
2021-06-24,Men's Street Footwear,37,233,8621,Thu,D,3190,37,Foot Locker,Southeast,Virginia,Richmond,Outlet,57851042,8948
2021-06-24,Men's Athletic Footwear,45,221,9945,Thu,D,4077,41,Foot Locker,Southeast,Virginia,Richmond,Outlet,51964229,8948
2021-06-24,Women's Street Footwear,58,208,12064,Thu,D,4464,37,Foot Locker,Southeast,Virginia,Richmond,Outlet,57736881,8948
2021-06-24,Women's Athletic Footwear,61,184,11224,Thu,D,4602,41,Foot Locker,Southeast,Virginia,Richmond,Outlet,25986993,8948
2021-06-24,Men's Apparel,68,128,8704,Thu,D,4004,46,Foot Locker,Southeast,Virginia,Richmond,Outlet,88266044,8948
